Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,symptom_count
Dengue,0.0,3.0,3.0,0.0,4.0,0.0,3.0,5.0,4.0,4.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,37.0
Dengue,0.0,3.0,3.0,0.0,4.0,0.0,3.0,5.0,4.0,4.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,40.0
Dengue,3.0,3.0,0.0,4.0,0.0,3.0,5.0,4.0,4.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0
Dengue,0.0,3.0,0.0,4.0,0.0,3.0,5.0,4.0,4.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,37.0
Dengue,0.0,3.0,0.0,4.0,0.0,3.0,5.0,4.0,4.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,37.0
Dengue,0.0,3.0,3.0,4.0,0.0,3.0,5.0,4.0,4.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0
Dengue,0.0,3.0,3.0,0.0,0.0,3.0,5.0,4.0,4.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,36.0
Dengue,0.0,3.0,3.0,0.0,4.0,3.0,5.0,4.0,4.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0
Typhoid,3.0,0.0,4.0,0.0,5.0,4.0,4.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
Typhoid,3.0,0.0,4.0,0.0,3.0,4.0,4.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
Typhoid,3.0,0.0,4.0,0.0,3.0,5.0,4.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
Typhoid,3.0,0.0,4.0,0.0,3.0,5.0,4.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
Typhoid,3.0,0.0,4.0,0.0,3.0,5.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
Typhoid,3.0,0.0,4.0,0.0,3.0,5.0,4.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
Typhoid,3.0,0.0,4.0,0.0,3.0,5.0,4.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
Typhoid,3.0,0.0,4.0,0.0,3.0,5.0,4.0,4.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
Typhoid,3.0,0.0,4.0,0.0,3.0,5.0,4.0,4.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
Typhoid,3.0,4.0,0.0,3.0,5.0,4.0,4.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
hepatitis A,3.0,0.0,3.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
hepatitis A,3.0,0.0,3.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
hepatitis A,0.0,3.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
hepatitis A,3.0,3.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
hepatitis A,3.0,0.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
hepatitis A,3.0,0.0,3.0,5.0,4.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
hepatitis A,3.0,0.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
hepatitis A,3.0,0.0,3.0,4.0,5.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
hepatitis A,3.0,0.0,3.0,4.0,5.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
hepatitis A,3.0,0.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
Hepatitis B,1.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0
Hepatitis B,1.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0
Hepatitis B,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
Hepatitis B,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Hepatitis B,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
Hepatitis B,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Hepatitis B,1.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Hepatitis B,1.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Hepatitis B,1.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Hepatitis B,1.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Hepatitis C,4.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Hepatitis C,4.0,3.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
Hepatitis C,3.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Hepatitis C,4.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Hepatitis C,4.0,3.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Hepatitis C,4.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Hepatitis C,4.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Hepatitis C,4.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Hepatitis C,4.0,3.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
Hepatitis C,4.0,3.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
Hepatitis D,3.0,0.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
Hepatitis D,0.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
Hepatitis D,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
Hepatitis D,3.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Hepatitis D,3.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
Hepatitis D,3.0,0.0,4.0,3.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Hepatitis D,3.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
Hepatitis D,3.0,0.0,4.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Hepatitis D,3.0,0.0,4.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Hepatitis D,3.0,0.0,4.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Hepatitis E,3.0,0.0,4.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,44.0
Hepatitis E,3.0,0.0,4.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,50.0
Hepatitis E,3.0,0.0,4.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,50.0
Hepatitis E,0.0,4.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,47.0
Hepatitis E,3.0,4.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,50.0
Hepatitis E,3.0,0.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,46.0
Hepatitis E,3.0,0.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,50.0
Hepatitis E,3.0,0.0,4.0,0.0,4.0,5.0,4.0,4.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,47.0
Hepatitis E,3.0,0.0,4.0,0.0,3.0,5.0,4.0,4.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,46.0
Hepatitis E,3.0,0.0,4.0,0.0,3.0,4.0,4.0,4.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,45.0
Alcoholic hepatitis,0.0,3.0,4.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Alcoholic hepatitis,0.0,3.0,4.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Alcoholic hepatitis,3.0,4.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Alcoholic hepatitis,0.0,4.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Alcoholic hepatitis,0.0,3.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
Alcoholic hepatitis,0.0,3.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Alcoholic hepatitis,0.0,3.0,4.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
Alcoholic hepatitis,0.0,3.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Alcoholic hepatitis,0.0,3.0,4.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
Alcoholic hepatitis,0.0,3.0,4.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Tuberculosis,3.0,0.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,5.0,0.0,63.0
Tuberculosis,3.0,0.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,5.0,0.0,63.0
Tuberculosis,0.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,5.0,0.0,0.0,60.0
Tuberculosis,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,5.0,0.0,0.0,63.0
Tuberculosis,3.0,0.0,3.0,4.0,0.0,4.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,5.0,0.0,0.0,59.0
Tuberculosis,3.0,0.0,4.0,4.0,0.0,4.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,5.0,0.0,0.0,60.0
Tuberculosis,3.0,0.0,4.0,3.0,0.0,4.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,5.0,0.0,0.0,59.0
Tuberculosis,3.0,0.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,5.0,0.0,0.0,63.0
Tuberculosis,3.0,0.0,4.0,3.0,4.0,0.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,5.0,0.0,0.0,59.0
Tuberculosis,3.0,0.0,4.0,3.0,4.0,0.0,4.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,5.0,0.0,0.0,60.0
Common Cold,4.0,3.0,4.0,4.0,0.0,3.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,3.0,2.0,70.0
Common Cold,4.0,3.0,4.0,4.0,0.0,3.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,3.0,2.0,70.0
Common Cold,3.0,4.0,4.0,0.0,3.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,3.0,2.0,0.0,66.0
Common Cold,4.0,4.0,4.0,0.0,3.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,3.0,2.0,0.0,67.0
Common Cold,4.0,3.0,4.0,0.0,3.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,3.0,2.0,0.0,66.0
Common Cold,4.0,3.0,4.0,0.0,3.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,3.0,2.0,0.0,66.0
Common Cold,4.0,3.0,4.0,4.0,3.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,3.0,2.0,0.0,70.0
Common Cold,4.0,3.0,4.0,4.0,0.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,3.0,2.0,0.0,67.0
Common Cold,4.0,3.0,4.0,4.0,0.0,3.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,3.0,2.0,0.0,64.0
Common Cold,4.0,3.0,4.0,4.0,0.0,3.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,3.0,2.0,0.0,64.0
Pneumonia,3.0,4.0,4.0,0.0,4.0,3.0,6.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Pneumonia,3.0,4.0,4.0,0.0,4.0,3.0,6.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
Pneumonia,3.0,4.0,4.0,0.0,4.0,3.0,6.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
Pneumonia,4.0,4.0,0.0,4.0,3.0,6.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
Pneumonia,3.0,4.0,0.0,4.0,3.0,6.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
Pneumonia,3.0,4.0,0.0,4.0,3.0,6.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
Pneumonia,3.0,4.0,4.0,4.0,3.0,6.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
Pneumonia,3.0,4.0,4.0,0.0,3.0,6.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
Pneumonia,3.0,4.0,4.0,0.0,4.0,6.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
Pneumonia,3.0,4.0,4.0,0.0,4.0,3.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Dimorphic hemmorhoids(piles),4.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
Dimorphic hemmorhoids(piles),4.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
Dimorphic hemmorhoids(piles),4.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
Dimorphic hemmorhoids(piles),5.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Dimorphic hemmorhoids(piles),4.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Dimorphic hemmorhoids(piles),4.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Dimorphic hemmorhoids(piles),4.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Dimorphic hemmorhoids(piles),4.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Dimorphic hemmorhoids(piles),4.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
Dimorphic hemmorhoids(piles),4.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
Heart attack,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Heart attack,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Heart attack,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Heart attack,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Heart attack,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Heart attack,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Heart attack,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Heart attack,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Heart attack,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Heart attack,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Varicose veins,4.0,4.0,4.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
Varicose veins,4.0,4.0,4.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
Varicose veins,4.0,4.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
Varicose veins,4.0,4.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
Varicose veins,4.0,4.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
Varicose veins,4.0,4.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
Varicose veins,4.0,4.0,4.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Varicose veins,4.0,4.0,4.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Varicose veins,4.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
Varicose veins,4.0,4.0,4.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Hypothyroidism,4.0,3.0,5.0,3.0,2.0,4.0,5.0,6.0,5.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,53.0
Hypothyroidism,4.0,3.0,5.0,3.0,2.0,4.0,5.0,6.0,5.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,53.0
Hypothyroidism,3.0,5.0,3.0,2.0,4.0,5.0,6.0,5.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,49.0
Hypothyroidism,3.0,5.0,3.0,2.0,4.0,5.0,6.0,5.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,49.0
Hypothyroidism,4.0,5.0,3.0,2.0,4.0,5.0,6.0,5.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,50.0
Hypothyroidism,4.0,3.0,3.0,2.0,4.0,5.0,6.0,5.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,48.0
Hypothyroidism,4.0,3.0,5.0,2.0,4.0,5.0,6.0,5.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,50.0
Hypothyroidism,4.0,3.0,5.0,3.0,4.0,5.0,6.0,5.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,51.0
Hypothyroidism,4.0,3.0,5.0,3.0,2.0,5.0,6.0,5.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,49.0
Hypothyroidism,4.0,3.0,5.0,3.0,2.0,4.0,6.0,5.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,48.0
Hyperthyroidism,4.0,3.0,3.0,5.0,3.0,6.0,5.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
Hyperthyroidism,4.0,3.0,3.0,5.0,3.0,6.0,5.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
Hyperthyroidism,3.0,3.0,5.0,3.0,6.0,5.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Hyperthyroidism,4.0,3.0,5.0,3.0,6.0,5.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Hyperthyroidism,4.0,3.0,5.0,3.0,6.0,5.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Hyperthyroidism,4.0,3.0,3.0,3.0,6.0,5.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
Hyperthyroidism,4.0,3.0,3.0,5.0,6.0,5.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Hyperthyroidism,4.0,3.0,3.0,5.0,3.0,5.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
Hyperthyroidism,4.0,3.0,3.0,5.0,3.0,6.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
Hyperthyroidism,4.0,3.0,3.0,5.0,3.0,6.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Hypoglycemia,0.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
Hypoglycemia,0.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,42.0
Hypoglycemia,0.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,42.0
Hypoglycemia,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
Hypoglycemia,0.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
Hypoglycemia,0.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
Hypoglycemia,0.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Hypoglycemia,0.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Hypoglycemia,0.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
Hypoglycemia,0.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
Osteoarthristis,3.0,5.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Osteoarthristis,3.0,5.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Osteoarthristis,5.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
Osteoarthristis,3.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
